0,sentences
00:59:23 - 01:00:13 (51 sec),"The American people have waited long enough. We must secure the border, pass Kate's Law -- end Catch and Release, shutdown Sanctuary Cities -- you know, we need Democrat votes to do that -- deport criminal aliens, and keep the coyotes and traffickers and drug dealers the hell out of our country, please. And the Democrats also need to confirm the more than 300 highly qualified nominees who are sitting in the Senate waiting for confirmation, people that have given up their lives to work in the Trump administration and the Democrats aren't approving them."
01:00:13 - 01:00:35 (22 sec),"It's a record. [Audience Boos] It's total obstruction. It's a record of the history of our country there has never been -- Some people left the job a year and a half ago, two years ago, to become an ambassador or to work at one of our many great agencies and we can't get Schumer and his friends to approve them."
01:00:35 - 01:01:00 (25 sec),"It's total obstruction. There's never been anything like it. Very, very unfair, very unfair to these people. In many cases, seriously, they've left jobs and they're waiting and waiting and waiting, they're slow walking every single one of them. It's a disgrace. As we fight to protect our borders we must also protect our newfound prosperity."
01:01:00 - 01:01:42 (42 sec),"My administration has taken the toughest ever action to crack down on years of China's abuse and its trade practices have been very unfair. And I have a lot of respect for President Xi, but he's representing China and I'm representing the United States. We're also replacing one of the worst deals ever made, probably the worst trade deal ever done, although I happen to think that the WTO is not so good either, we're replacing NAFTA with a brand new U.S.-Mexico-Canada Agreement that everybody is loving."
01:01:42 - 01:02:01 (19 sec),"We've got to get Congress to approve it. We've got to get Congress to approve. We'll get it, I think done. I mean, there's such obstruction in Congress, you know, they won't even do things that are good for our country now. They would rather have Trump have a loss than get something that's so good for our country."
01:02:01 - 01:02:20 (19 sec),"Our farmers are happy, everybody's happy. And it's going to be jobs. You know, what it does? It stops companies from moving out. It makes it very hard economically for companies to say, ""Hey, thanks a lot. We're firing everybody, we're moving to Mexico."" Makes it very, very hard. You know, that's been a bone of contention for me for many years."
01:02:20 - 01:02:47 (27 sec),"I've seen 25 percent and more of our automobile business move to Mexico and it's not going to happen anymore. Not going to happen anymore. Unless they want to pay nice big fat tariffs to send their cars back into this country We've achieved, and by the way, tariffs had have had an incredible effect. Just ask the folks in China, ""How are we doing with tariffs?"" You ask."
01:02:47 - 01:03:23 (36 sec),"And you ask, ""How are we doing in our negotiations?"" The fact is, and I say it openly, either they treat us fairly or they have to pay for the privilege of coming in and taking our wealth and taking our jobs, it's very simple. It's very, very simple. And if you look back at our country when we were very rich, when we had no debt, when we had no problems economically, you take back -- you take a look, 1888, the Great Tariff Debate, you know the debate was about?"
01:03:23 - 01:03:45 (22 sec),"Our country had so much money they had to debate what the hell to do with all the money because tariffs were bringing in a fortune into the United States. So at a minimum, countries in negotiating with us very seriously because of the fact that they don't want to have to pay to come in and take advantage of our country, that's at a minimum."
01:03:45 - 01:04:23 (38 sec),"Check it out, 188. Have the press check it out. They'll say, ""Donald Trump said 1888."" [Audience Laughs] We've achieved the largest decline in drug prices in 46 years, prescription drugs. And I'm asking Congress to work with me to make prescription drugs affordable for every American family. We just got the largest decrease in drug prices, think of that, and it's not easy, it's not easy."
01:04:23 - 01:04:43 (20 sec),"Because we have middlemen that take care of a lot of people for a lot of years, these middlemen and the drug companies, but even worse, the middleman, and we're cutting the middleman out. they're not going to like be very much. They made a lot of money. But think of that, they're better the first time in 46 years."
01:04:43 - 01:05:15 (32 sec),"And now we're going to phase three, we did one statutorily, we did two statutorily, now we go to phase three, we're getting your drug prices down. We're embarking on bald initiatives to defeat AIDS. Who knew that? We have medicines now that work wonders on AIDS. We're looking to be AIDS-free in not many years as a country and maybe help, also, the world, the world."
01:05:15 - 01:05:48 (33 sec),"So we want to defeat AIDS and we want to feed childhood cancer. We've made tremendous strides. Tremendous strides. In the Middle East, are brave warriors have liberated virtually 100 percent of ISIS in Iraq and Syria. Now, you don't hear that from these people. Now, we've taken back -- soon it'll be announced soon, maybe over the next week, maybe less, but it'll be announced very soon -- we'll have 100 percent."
01:05:48 - 01:06:07 (18 sec),"When I took over this country, it was a mess. And if I wouldn't have been elected -- You know, I have so many people, I was just walking up and every time it happens, ""Sir, thank you. Thank you very much."" This guy, he's -- he's like a monster. No, no, it's true. These people. This guy is like a monster."
