0,sentences
00:54:33 - 00:54:55 (22 sec),"We've got to spend more than that. It doesn't sound good. But, sir, I can do a really -- I said, I know you can, but it's not going to play well. You mean we took it from $1 billion to $180,000? I said, David, I said, you know what, David, make it $400,000. And use Jerusalem stone. Did anybody ever see it? It's the most beautiful stone."
00:54:55 - 00:55:13 (18 sec),"And you're in Jerusalem, right? I mean, what's -- probably inexpensive. Most expensive stone when you bring it here. But you're in Jerusalem. They should have plenty of it, right? I said, David, use beautiful Jerusalem stone and let's do it. We opened it up four months later for $400,000. Can you believe it? Open."
00:55:13 - 00:55:41 (28 sec),"It's open. I could tell you many of these stories. I could tell you many. I could tell you so many of these stories. There's that story, and I got 30 more we could take about. The way we spend -- he says I want to hear more. Should I give you one more of those stories? All right. All right, one story. So we like South Korea."
00:55:41 - 00:56:21 (40 sec),"We've got 32,000 soldiers over there. Thank you very much, United States. They don't pay. They don't pay us, but that's OK. They're very successful. And the Obama administration gave this incredible -- it's all right. Don't worry. It's being mostly dismantled. Mostly dismantled. So my first week in office, I get there, and I notice there's this incredible THAAD system, THAAD system to knock down rockets."
00:56:21 - 00:56:49 (28 sec),"Shoots down rockets, shoots down missiles, most incredible thing you've ever seen. I think they got like a 97 percent shot at it. And the company likes to say, but if you send up two missiles, you get it 100 percent. But that's expensive. I said, do it with one, right? So I get there, and brand new, they put in. I said, just out of curiosity, who pays for it? I said to a certain general, good guy, but, you know, he's not into business."
00:56:49 - 00:57:11 (21 sec),"He's into winning wars, but they're not into business. They don't care. OK. He's into winning, but not into business. He's got a little business, too. So I said, so, let me ask you something. How much does that system cost? Sir, I don't know. As a businessman, you, by the way, a good businessman, you know what I'm talking about."
00:57:11 - 00:57:29 (18 sec),"How much does that cost? Sir, I don't know. Who pays for it? Sir, I don't know. Now, you got to understand, the purpose of this -- it's on the border. This is in the time when we were having a little problem, you know, at the beginning. A lot of people thought we were going to war, but we're doing nicely now."
00:57:29 - 00:57:51 (22 sec),"But I said, so let me get this -- we have a system that's very expensive. And we shoot down rockets that are shot from North Korea to South Korea to shoot down -- OK, so we're protecting South Korea, right? Why aren't they paying? Well, I don't know. I don't -- I said, General, immediately go and find out who's paying for it and how much."
00:57:51 - 00:58:39 (48 sec),"So he goes, next morning, he comes into my office. Sir, we are an ally of South Korea. And therefore, we are paying for the system, sir. I said, I thought so. Then I said, all right, give me the bad news. Raytheon. Give me the bad news. How much is it going to cost? Sir, $1 billion. I said, whoa, whoa! So we're putting in a system that we pay for and it's going to cost $1 billion in order to protect an immensely wealthy country that makes all of your television sets, right?"
00:58:39 - 00:59:22 (42 sec),"Samsung, LG, I order a lot of them, South Korea. And I'm trying to figure that out, Steve King, as a true conservative, but I'm trying to figure it out. So we do this, and I said, do me a favor. Go back to the country. Renegotiate that deal. That's not a good deal. But, sir, the Obama administration has already agreed to it. I said I don't care if they agreed to it. I couldn't care less if they agreed to it. I don't care."
00:59:22 - 00:59:57 (35 sec),"So that's the second or third story. I could go on all night, but I want to get the hell out of here, OK? Because I thought I was coming to Iowa, and there's more people from Nebraska. Right, Pete Ricketts? Pete Ricketts. Governor Ricketts. We love you both. We love you both. After years of rebuilding other nations, I could give you 30 stories."
00:59:57 - 01:00:26 (29 sec),"I -- I could give you 100 stories like that -- we're finally rebuilding our nation. That's what we're doing. America is not being taken advantage of anymore. America is being respected again. With Republicans in Congress, we passed the biggest package of tax cuts and reforms in American history. Big numbers."
01:00:26 - 01:01:02 (36 sec),"So important for the farmers and small business. To save your family farms and ranches, we've virtually eliminated the estate tax, also known as the death tax. So now if you like your children or love your children, you can leave your beautiful farm to your children and they won't have to pay any taxes. They won't have to go to your local banker, borrow money, and end up losing the farm, which was happening."
01:01:02 - 01:01:22 (20 sec),"Now you won't have any -- you guys know that, that's a big deal -- that's a big deal, Jeff and Steve and everybody. That's a big deal, because people were leaving their farms, they go out, they mortgage their farms, then they end up -- the kids end up going through hell and losing their farms. So now you won't have to go to the bank, borrow money, put a mortgage on. But here's the thing."
01:01:22 - 01:01:46 (24 sec),"If you don't like your kids, or if you don't love your kids, it doesn't have any impact on you. Sell the farm. Enjoy yourselves and relax. Don't give them anything. Don't give them anything if you don't like them. Don't give them anything! We're reducing the price of prescription drugs to help critically ill patients access life-saving treatment we passed."
01:01:46 - 01:02:10 (24 sec),"And right to try. Right to try. We all know what it is. We have right to try now. For years, people wanted to access some of these cures that worked, but they can't get approved, because it's a long process which we've cut way down. Right to try. They were terminally ill and they couldn't get treatment of something that may work."
01:02:10 - 01:02:33 (23 sec),"We just signed right to try. And these guys helped a lot, right? Steve, Jeff, everybody. They helped a lot. David was great, David Young. So now you get the right to try. People used to travel all over the world if they had money. If they didn't have money, they'd go home. They had no hope. Now they can get treatment."
